"timestamp_ms","timestamp_utc","open","high","low","close","volume"
"1759312440000","2025-10-01T05:54:00Z","116370","116387.1","116370","116386.3",
"1759312500000","2025-10-01T05:55:00Z","116386.2","116423.6","116383.7","116393.9",
"1759312560000","2025-10-01T05:56:00Z","116393.8","116407.4","116380.5","116380.6",
"1759312620000","2025-10-01T05:57:00Z","116380.6","116389.3","116370","116370.1",
"1759312680000","2025-10-01T05:58:00Z","116370.2","116370.2","116355.6","116355.7",
"1759312740000","2025-10-01T05:59:00Z","116355.7","116376.2","116354.3","116372.4",
"1759312800000","2025-10-01T06:00:00Z","116372.3","116452.7","116372.3","116452.6",
"1759312860000","2025-10-01T06:01:00Z","116452.6","116466","116423.2","116423.2",
"1759312920000","2025-10-01T06:02:00Z","116423.2","116520","116380","116504.4",
"1759312980000","2025-10-01T06:03:00Z","116504.3","116517.9","116443","116450",
"1759313040000","2025-10-01T06:04:00Z","116450","116500","116450","116499.9",
"1759313100000","2025-10-01T06:05:00Z","116499.9","116500","116474.6","116494.7",
"1759313160000","2025-10-01T06:06:00Z","116494.8","116494.8","116414.5","116439.2",
"1759313220000","2025-10-01T06:07:00Z","116439.2","116439.2","116383.7","116383.7",
"1759313280000","2025-10-01T06:08:00Z","116383.8","116383.8","116329.3","116329.3",
"1759313340000","2025-10-01T06:09:00Z","116329.4","116387.4","116319","116361.1",
"1759313400000","2025-10-01T06:10:00Z","116361.1","116361.2","116336","116345.9",
"1759313460000","2025-10-01T06:11:00Z","116345.9","116346","116275","116283.7",
"1759313520000","2025-10-01T06:12:00Z","116283.8","116349.3","116283.7","116320.8",
"1759313580000","2025-10-01T06:13:00Z","116320.8","116322","116247.7","116247.7",
"1759313640000","2025-10-01T06:14:00Z","116247.8","116269.6","116214.4","116217.8",
"1759313700000","2025-10-01T06:15:00Z","116217.4","116311","116216.2","116311",
"1759313760000","2025-10-01T06:16:00Z","116310.9","116325.7","116301.6","116325.7",
"1759313820000","2025-10-01T06:17:00Z","116325.7","116347.2","116321.3","116347.1",
"1759313880000","2025-10-01T06:18:00Z","116347.1","116365.1","116308.9","116314.7",
"1759313940000","2025-10-01T06:19:00Z","116314.7","116361.2","116314.7","116361.1",
"1759314000000","2025-10-01T06:20:00Z","116361.2","116361.2","116339.8","116339.8",
"1759314060000","2025-10-01T06:21:00Z","116339.8","116339.9","116323.9","116323.9",
"1759314120000","2025-10-01T06:22:00Z","116324","116324","116318.1","116318.2",
"1759314180000","2025-10-01T06:23:00Z","116318.1","116318.2","116265.1","116265.1",
"1759314240000","2025-10-01T06:24:00Z","116265.1","116285.6","116263.1","116263.1",
"1759314300000","2025-10-01T06:25:00Z","116263.1","116293.2","116248","116281.5",
"1759314360000","2025-10-01T06:26:00Z","116281.5","116290.8","116256","116256",
"1759314420000","2025-10-01T06:27:00Z","116256.1","116269.6","116237.3","116266.5",
"1759314480000","2025-10-01T06:28:00Z","116266.6","116272.9","116230","116237.9",
"1759314540000","2025-10-01T06:29:00Z","116238","116238","116190.8","116190.8",
"1759314600000","2025-10-01T06:30:00Z","116190.3","116197.1","116154.5","116189.1",
"1759314660000","2025-10-01T06:31:00Z","116189.1","116197.1","116169.1","116184.3",
"1759314720000","2025-10-01T06:32:00Z","116184.4","116197.1","116178","116185.9",
"1759314780000","2025-10-01T06:33:00Z","116186","116246.4","116178.4","116246.4",
"1759314840000","2025-10-01T06:34:00Z","116246.3","116258.3","116239.1","116245.7",
"1759314900000","2025-10-01T06:35:00Z","116245.8","116258.1","116243.4","116258",
"1759314960000","2025-10-01T06:36:00Z","116258","116293.7","116253","116293.7",
"1759315020000","2025-10-01T06:37:00Z","116293.7","116299.9","116279.2","116279.2",
"1759315080000","2025-10-01T06:38:00Z","116279.3","116279.3","116216.3","116216.3",
"1759315140000","2025-10-01T06:39:00Z","116216.3","116216.3","116186.5","116186.5",
"1759315200000","2025-10-01T06:40:00Z","116186.5","116186.6","116178.7","116178.7",
"1759315260000","2025-10-01T06:41:00Z","116178.8","116208.1","116178.7","116185.2",
"1759315320000","2025-10-01T06:42:00Z","116185.2","116191.8","116185.2","116186.6",
"1759315380000","2025-10-01T06:43:00Z","116186.6","116190.6","116180","116190.3",
"1759315440000","2025-10-01T06:44:00Z","116190.4","116238.9","116190.3","116234.2",
"1759315500000","2025-10-01T06:45:00Z","116234.3","116308.4","116234.2","116275.7",
"1759315560000","2025-10-01T06:46:00Z","116275.8","116299.7","116230.1","116291.5",
"1759315620000","2025-10-01T06:47:00Z","116291.4","116295.4","116271.7","116281.8",
"1759315680000","2025-10-01T06:48:00Z","116281.7","116328.3","116281.7","116305",
"1759315740000","2025-10-01T06:49:00Z","116305.1","116305.1","116258.2","116258.3",
"1759315800000","2025-10-01T06:50:00Z","116258.3","116258.3","116194.2","116219.9",
"1759315860000","2025-10-01T06:51:00Z","116219.9","116276.9","116217.2","116235.3",
"1759315920000","2025-10-01T06:52:00Z","116235.2","116260.3","116206.9","116206.9",
"1759315980000","2025-10-01T06:53:00Z","116207","116207","116187","116187",
"1759316040000","2025-10-01T06:54:00Z","116187.1","116200","116180","116182.5",
"1759316100000","2025-10-01T06:55:00Z","116182.6","116216","116182.6","116215.1",
"1759316160000","2025-10-01T06:56:00Z","116215","116223.6","116211.6","116223.5",
"1759316220000","2025-10-01T06:57:00Z","116223.5","116253.4","116223.5","116226.7",
"1759316280000","2025-10-01T06:58:00Z","116226.7","116231.1","116223.2","116226.4",
"1759316340000","2025-10-01T06:59:00Z","116226.4","116241","116223.2","116233.6",
"1759316400000","2025-10-01T07:00:00Z","116233.5","116258.5","116233.5","116254.5",
"1759316460000","2025-10-01T07:01:00Z","116254.5","116290","116228.1","116290",
"1759316520000","2025-10-01T07:02:00Z","116290","116290","116275.2","116275.2",
"1759316580000","2025-10-01T07:03:00Z","116275.3","116284.7","116275.2","116284.7",
"1759316640000","2025-10-01T07:04:00Z","116284.7","116334","116284.6","116331.5",
"1759316700000","2025-10-01T07:05:00Z","116331.5","116334","116323.2","116329.6",
"1759316760000","2025-10-01T07:06:00Z","116329.5","116355","116329.5","116354.9",
"1759316820000","2025-10-01T07:07:00Z","116355","116355.2","116342.3","116355.1",
"1759316880000","2025-10-01T07:08:00Z","116355.2","116388","116334.9","116334.9",
"1759316940000","2025-10-01T07:09:00Z","116334.9","116334.9","116292.9","116296.7",
"1759317000000","2025-10-01T07:10:00Z","116296.8","116328.7","116296.7","116328.6",
"1759317060000","2025-10-01T07:11:00Z","116328.7","116354.4","116328.6","116354.4",
"1759317120000","2025-10-01T07:12:00Z","116354.4","116354.4","116343","116349.9",
"1759317180000","2025-10-01T07:13:00Z","116349.9","116365.6","116332.6","116336.7",
"1759317240000","2025-10-01T07:14:00Z","116336.7","116342.7","116332.6","116342.6",
"1759317300000","2025-10-01T07:15:00Z","116342.7","116375.7","116342.6","116365.2",
"1759317360000","2025-10-01T07:16:00Z","116365.2","116365.3","116326.6","116343.7",
"1759317420000","2025-10-01T07:17:00Z","116343.7","116361.7","116330","116342.2",
"1759317480000","2025-10-01T07:18:00Z","116342.1","116342.2","116317.5","116339",
"1759317540000","2025-10-01T07:19:00Z","116339","116360","116338.9","116359.9",
"1759317600000","2025-10-01T07:20:00Z","116359.9","116365.3","116347.1","116352.6",
"1759317660000","2025-10-01T07:21:00Z","116352.6","116372.6","116352.6","116357.4",
"1759317720000","2025-10-01T07:22:00Z","116357.5","116357.5","116297","116297",
"1759317780000","2025-10-01T07:23:00Z","116297.1","116340.3","116297","116340.2",
"1759317840000","2025-10-01T07:24:00Z","116340.3","116340.3","116325.5","116335.2",
"1759317900000","2025-10-01T07:25:00Z","116335.2","116335.2","116300","116300.1",
"1759317960000","2025-10-01T07:26:00Z","116300.1","116320","116300","116307.9",
"1759318020000","2025-10-01T07:27:00Z","116307.9","116317.5","116300","116317.3",
"1759318080000","2025-10-01T07:28:00Z","116317.3","116317.4","116287.2","116292",
"1759318140000","2025-10-01T07:29:00Z","116292.1","116292.1","116284.6","116284.7",
"1759318200000","2025-10-01T07:30:00Z","116284.7","116293.3","116255.1","116259.7",
"1759318260000","2025-10-01T07:31:00Z","116259.8","116266.2","116251.4","116251.4",
"1759318320000","2025-10-01T07:32:00Z","116251.4","116387.9","116238.2","116387.8",
"1759318380000","2025-10-01T07:33:00Z","116387.9","116392","116346.7","116392",
"1759318440000","2025-10-01T07:34:00Z","116392","116428.8","116392","116402",
"1759318500000","2025-10-01T07:35:00Z","116402","116450","116393.3","116427.1",
"1759318560000","2025-10-01T07:36:00Z","116427","116440","116425.7","116434.8",
"1759318620000","2025-10-01T07:37:00Z","116434.8","116448.6","116410.1","116429.6",
"1759318680000","2025-10-01T07:38:00Z","116429.5","116446.6","116399.9","116414.2",
"1759318740000","2025-10-01T07:39:00Z","116414.1","116450","116406.6","116450",
"1759318800000","2025-10-01T07:40:00Z","116449.9","116466.7","116447","116459.4",
"1759318860000","2025-10-01T07:41:00Z","116459.3","116488","116429.9","116487.9",
"1759318920000","2025-10-01T07:42:00Z","116487.9","116499","116475.7","116492.9",
"1759318980000","2025-10-01T07:43:00Z","116492.8","116570.8","116469.6","116481.5",
"1759319040000","2025-10-01T07:44:00Z","116481.4","116558.9","116481.4","116533.5",
"1759319100000","2025-10-01T07:45:00Z","116533.5","116533.6","116456.3","116479.9",
"1759319160000","2025-10-01T07:46:00Z","116479.9","116500.1","116456.3","116477.9",
"1759319220000","2025-10-01T07:47:00Z","116478","116537.6","116477.9","116537.6",
"1759319280000","2025-10-01T07:48:00Z","116537.6","116537.6","116502","116518.8",
"1759319340000","2025-10-01T07:49:00Z","116518.8","116544","116518.7","116544",
"1759319400000","2025-10-01T07:50:00Z","116544","116642.7","116543.9","116584.9",
"1759319460000","2025-10-01T07:51:00Z","116584.8","116664","116564.6","116609.7",
"1759319520000","2025-10-01T07:52:00Z","116609.7","116635.1","116562.8","116562.8",
"1759319580000","2025-10-01T07:53:00Z","116562.8","116600","116548.8","116560",
"1759319640000","2025-10-01T07:54:00Z","116559.9","116608.9","116559.9","116572.4",
"1759319700000","2025-10-01T07:55:00Z","116572.3","116608.2","116561.9","116608.1",
"1759319760000","2025-10-01T07:56:00Z","116608.1","116750","116608.1","116740.1",
"1759319820000","2025-10-01T07:57:00Z","116740","116747.2","116700","116700",
"1759319880000","2025-10-01T07:58:00Z","116700","116737.3","116684.6","116700.5",
"1759319940000","2025-10-01T07:59:00Z","116700.4","116750","116687.5","116736.8",
"1759320000000","2025-10-01T08:00:00Z","116736.8","116824.9","116712.2","116729",
"1759320060000","2025-10-01T08:01:00Z","116728.9","116730.8","116655","116671.9",
"1759320120000","2025-10-01T08:02:00Z","116671.9","116838.3","116671.8","116800.3",
"1759320180000","2025-10-01T08:03:00Z","116800.3","116809.1","116773.5","116788.1",
"1759320240000","2025-10-01T08:04:00Z","116788.1","116788.1","116675.1","116675.1",
"1759320300000","2025-10-01T08:05:00Z","116675.1","116716.4","116628.1","116630.5",
"1759320360000","2025-10-01T08:06:00Z","116630.5","116636.1","116562.5","116593.8",
"1759320420000","2025-10-01T08:07:00Z","116593.8","116644.8","116568","116626.7",
"1759320480000","2025-10-01T08:08:00Z","116626.8","116626.8","116565.7","116582.4",
"1759320540000","2025-10-01T08:09:00Z","116582.5","116615.2","116582.4","116610.4",
"1759320600000","2025-10-01T08:10:00Z","116610.3","116623","116582.6","116600.9",
"1759320660000","2025-10-01T08:11:00Z","116600.8","116601","116574.5","116587.8",
"1759320720000","2025-10-01T08:12:00Z","116587.9","116672.4","116582.3","116662.4",
"1759320780000","2025-10-01T08:13:00Z","116662.7","116695.2","116638.5","116638.5",
"1759320840000","2025-10-01T08:14:00Z","116638.5","116638.5","116610.1","116615.2",
"1759320900000","2025-10-01T08:15:00Z","116615.3","116700","116608.5","116614",
"1759320960000","2025-10-01T08:16:00Z","116612.7","116679.2","116575","116653.6",
"1759321020000","2025-10-01T08:17:00Z","116653.6","116731.8","116653.5","116704.8",
"1759321080000","2025-10-01T08:18:00Z","116704.8","116769.4","116704.8","116726.5",
"1759321140000","2025-10-01T08:19:00Z","116726.4","116799.3","116707.4","116751.6",
"1759321200000","2025-10-01T08:20:00Z","116751.6","116803","116751.6","116803",
"1759321260000","2025-10-01T08:21:00Z","116803.1","116850","116793","116793",
"1759321320000","2025-10-01T08:22:00Z","116793","116811.3","116679.2","116701.3",
"1759321380000","2025-10-01T08:23:00Z","116701.3","116731.8","116668.7","116681",
"1759321440000","2025-10-01T08:24:00Z","116681.1","116681.1","116624.7","116668.9",
"1759321500000","2025-10-01T08:25:00Z","116668.8","116725.8","116668.8","116725.8",
"1759321560000","2025-10-01T08:26:00Z","116725.7","116741.7","116670","116670.1",
"1759321620000","2025-10-01T08:27:00Z","116670.1","116671.9","116617.5","116659.3",
"1759321680000","2025-10-01T08:28:00Z","116659.3","116661.6","116614","116614",
"1759321740000","2025-10-01T08:29:00Z","116614.1","116640","116587.3","116587.3",
"1759321800000","2025-10-01T08:30:00Z","116587.3","116604","116541.9","116563.4",
"1759321860000","2025-10-01T08:31:00Z","116563.4","116563.5","116513.2","116525.6",
"1759321920000","2025-10-01T08:32:00Z","116525.6","116530.6","116500","116521.1",
"1759321980000","2025-10-01T08:33:00Z","116520.8","116552.9","116500","116508.7",
"1759322040000","2025-10-01T08:34:00Z","116508.8","116524.5","116503.5","116522.2",
"1759322100000","2025-10-01T08:35:00Z","116522.2","116522.2","116500","116500.1",
"1759322160000","2025-10-01T08:36:00Z","116500.1","116500.1","116500","116500.1",
"1759322220000","2025-10-01T08:37:00Z","116500.1","116500.1","116445","116449.3",
"1759322280000","2025-10-01T08:38:00Z","116449.3","116487","116429.3","116431.6",
"1759322340000","2025-10-01T08:39:00Z","116431.6","116521.4","116420.3","116521.4",
"1759322400000","2025-10-01T08:40:00Z","116521.4","116595.6","116521.3","116560.6",
"1759322460000","2025-10-01T08:41:00Z","116560.6","116586","116515.9","116516",
"1759322520000","2025-10-01T08:42:00Z","116515.9","116516","116444.6","116444.7",
"1759322580000","2025-10-01T08:43:00Z","116444.8","116453.9","116408.5","116422.8",
"1759322640000","2025-10-01T08:44:00Z","116422.9","116444.6","116415.6","116415.7",
"1759322700000","2025-10-01T08:45:00Z","116415.6","116441.1","116403","116433.9",
"1759322760000","2025-10-01T08:46:00Z","116433.9","116433.9","116428","116428",
"1759322820000","2025-10-01T08:47:00Z","116428.1","116461.9","116428","116437",
"1759322880000","2025-10-01T08:48:00Z","116437","116461.9","116436.9","116461.9",
"1759322940000","2025-10-01T08:49:00Z","116461.9","116512","116420","116433.9",
"1759323000000","2025-10-01T08:50:00Z","116434","116476.1","116430","116430.1",
"1759323060000","2025-10-01T08:51:00Z","116430.1","116430.1","116380","116380.1",
"1759323120000","2025-10-01T08:52:00Z","116380","116388","116337.9","116371.9",
"1759323180000","2025-10-01T08:53:00Z","116371.9","116382.8","116311.5","116348.8",
"1759323240000","2025-10-01T08:54:00Z","116348.8","116348.9","116328.2","116329.4",
"1759323300000","2025-10-01T08:55:00Z","116329.4","116371.2","116318.9","116371.1",
"1759323360000","2025-10-01T08:56:00Z","116371.1","116388.3","116365","116382.7",
"1759323420000","2025-10-01T08:57:00Z","116382.7","116382.7","116361.1","116378.9",
"1759323480000","2025-10-01T08:58:00Z","116378.9","116379","116341","116341.1",
"1759323540000","2025-10-01T08:59:00Z","116341.1","116376.9","116341","116373.7",
"1759323600000","2025-10-01T09:00:00Z","116373.8","116457","116373.7","116430.7",
"1759323660000","2025-10-01T09:01:00Z","116430.7","116465.7","116410.5","116432.6",
"1759323720000","2025-10-01T09:02:00Z","116432.7","116432.7","116412.1","116412.1",
"1759323780000","2025-10-01T09:03:00Z","116412","116480","116412","116479.9",
"1759323840000","2025-10-01T09:04:00Z","116480","116520","116474.2","116515.3",
"1759323900000","2025-10-01T09:05:00Z","116515.3","116515.3","116490","116490",
"1759323960000","2025-10-01T09:06:00Z","116490","116490.2","116450","116450",
"1759324020000","2025-10-01T09:07:00Z","116450.1","116472.1","116433.3","116433.3",
"1759324080000","2025-10-01T09:08:00Z","116433.4","116457.6","116433.3","116435.7",
"1759324140000","2025-10-01T09:09:00Z","116435.8","116480.7","116435.7","116457.6",
"1759324200000","2025-10-01T09:10:00Z","116457.6","116480.3","116457.5","116458.3",
"1759324260000","2025-10-01T09:11:00Z","116458.4","116481.5","116445.9","116450",
"1759324320000","2025-10-01T09:12:00Z","116450","116522.6","116450","116522",
"1759324380000","2025-10-01T09:13:00Z","116522.1","116522.1","116489.9","116490",
"1759324440000","2025-10-01T09:14:00Z","116490","116499.6","116481.6","116494.9",
"1759324500000","2025-10-01T09:15:00Z","116494.9","116494.9","116491.1","116491.2",
"1759324560000","2025-10-01T09:16:00Z","116491.2","116512.3","116491.2","116504.4",
"1759324620000","2025-10-01T09:17:00Z","116504.3","116547.3","116491.1","116547.2",
"1759324680000","2025-10-01T09:18:00Z","116547.3","116584.1","116547.2","116578.3",
"1759324740000","2025-10-01T09:19:00Z","116578.3","116582.7","116553.7","116555.1",
"1759324800000","2025-10-01T09:20:00Z","116555.1","116590.2","116555.1","116575.1",
"1759324860000","2025-10-01T09:21:00Z","116575.1","116617.2","116575.1","116613.5",
"1759324920000","2025-10-01T09:22:00Z","116613.5","116613.5","116522.7","116528.9",
"1759324980000","2025-10-01T09:23:00Z","116528.8","116551.3","116522.7","116526",
"1759325040000","2025-10-01T09:24:00Z","116526.1","116554.3","116526","116539.3",
"1759325100000","2025-10-01T09:25:00Z","116539.3","116550","116526.2","116534.4",
"1759325160000","2025-10-01T09:26:00Z","116534.4","116595.3","116534.4","116542.6",
"1759325220000","2025-10-01T09:27:00Z","116542.7","116550.5","116535.7","116535.7",
"1759325280000","2025-10-01T09:28:00Z","116535.8","116592.3","116535.8","116581.8",
"1759325340000","2025-10-01T09:29:00Z","116581.7","116595.1","116572.6","116595.1",
"1759325400000","2025-10-01T09:30:00Z","116595.1","116619.8","116491.1","116496.6",
"1759325460000","2025-10-01T09:31:00Z","116496.6","116600","116488.4","116526.9",
"1759325520000","2025-10-01T09:32:00Z","116527.4","116596.3","116488.4","116596.3",
"1759325580000","2025-10-01T09:33:00Z","116596.3","116608.6","116488.4","116525.1",
"1759325640000","2025-10-01T09:34:00Z","116525.1","116542.1","116438","116455.9",
"1759325700000","2025-10-01T09:35:00Z","116455.9","116630.8","116441.1","116622.7",
"1759325760000","2025-10-01T09:36:00Z","116622.7","116665.2","116579.9","116637",
"1759325820000","2025-10-01T09:37:00Z","116637.1","116700","116545.5","116552.3",
"1759325880000","2025-10-01T09:38:00Z","116552.4","116618.2","116545.2","116545.3",
"1759325940000","2025-10-01T09:39:00Z","116545.3","116583.9","116512.6","116512.6",
"1759326000000","2025-10-01T09:40:00Z","116512.6","116517.6","116434.2","116451.6",
"1759326060000","2025-10-01T09:41:00Z","116451.6","116451.6","116373.2","116438.9",
"1759326120000","2025-10-01T09:42:00Z","116438.9","116447.5","116370.4","116399.4",
"1759326180000","2025-10-01T09:43:00Z","116399.5","116500","116391.6","116456.6",
"1759326240000","2025-10-01T09:44:00Z","116456.7","116490.3","116445.3","116479.6",
"1759326300000","2025-10-01T09:45:00Z","116479.7","116513.3","116418.4","116446.3",
"1759326360000","2025-10-01T09:46:00Z","116446.2","116631.7","116443.1","116618.4",
"1759326420000","2025-10-01T09:47:00Z","116618.4","116618.4","116494.5","116564.4",
"1759326480000","2025-10-01T09:48:00Z","116564.4","116600","116431.5","116439",
"1759326540000","2025-10-01T09:49:00Z","116439","116439.1","116380.3","116430.9",
"1759326600000","2025-10-01T09:50:00Z","116430.9","116459.3","116393","116441.8",
"1759326660000","2025-10-01T09:51:00Z","116441.9","116497.5","116434.6","116453.6",
"1759326720000","2025-10-01T09:52:00Z","116453.7","116550","116453.6","116500",
"1759326780000","2025-10-01T09:53:00Z","116500","116571.8","116489.4","116571.8",
"1759326840000","2025-10-01T09:54:00Z","116571.8","116640","116571.8","116639.9",
"1759326900000","2025-10-01T09:55:00Z","116639.9","116714.1","116639.9","116687.7",
"1759326960000","2025-10-01T09:56:00Z","116687.7","116724.9","116677.6","116724.9",
"1759327020000","2025-10-01T09:57:00Z","116724.8","116789.1","116714.1","116724.5",
"1759327080000","2025-10-01T09:58:00Z","116724.6","116731.2","116665.1","116726.5",
"1759327140000","2025-10-01T09:59:00Z","116726.5","116802","116726.4","116762.5",
"1759327200000","2025-10-01T10:00:00Z","116761.9","116926.1","116706.1","116781.9",
"1759327260000","2025-10-01T10:01:00Z","116781.9","116825.9","116655.2","116824.9",
"1759327320000","2025-10-01T10:02:00Z","116824.9","117146.4","116816.9","116995",
"1759327380000","2025-10-01T10:03:00Z","116995.1","117080","116963.1","117005.6",
"1759327440000","2025-10-01T10:04:00Z","117005.6","117194.7","116968.2","117176",
"1759327500000","2025-10-01T10:05:00Z","117176","117231.4","117001.9","117046.2",
"1759327560000","2025-10-01T10:06:00Z","117046.2","117088.2","117004","117054.6",
"1759327620000","2025-10-01T10:07:00Z","117054.6","117105.5","116932","116982.3",
"1759327680000","2025-10-01T10:08:00Z","116982.3","116991.5","116829.8","116876.8",
"1759327740000","2025-10-01T10:09:00Z","116876.8","117042.6","116876.7","117019",
"1759327800000","2025-10-01T10:10:00Z","117019","117144.2","117019","117138.7",
"1759327860000","2025-10-01T10:11:00Z","117138.7","117167","117061.5","117061.7",
"1759327920000","2025-10-01T10:12:00Z","117061.6","117081.1","117031.8","117074.9",
"1759327980000","2025-10-01T10:13:00Z","117074.9","117074.9","116983","117008.4",
"1759328040000","2025-10-01T10:14:00Z","117008.3","117146.4","117008.3","117131.6",
"1759328100000","2025-10-01T10:15:00Z","117131.6","117220","117120","117164.7",
"1759328160000","2025-10-01T10:16:00Z","117164.3","117175.3","117100.5","117175.2",
"1759328220000","2025-10-01T10:17:00Z","117175.2","117175.3","117110","117164.5",
"1759328280000","2025-10-01T10:18:00Z","117164.5","117339","117164.5","117248.2",
"1759328340000","2025-10-01T10:19:00Z","117248.2","117400","117248.1","117342.5",
"1759328400000","2025-10-01T10:20:00Z","117342.5","117342.5","117179.7","117181.5",
"1759328460000","2025-10-01T10:21:00Z","117181.6","117181.6","117056.2","117071.5",
"1759328520000","2025-10-01T10:22:00Z","117071.6","117096.1","117000","117061.1",
"1759328580000","2025-10-01T10:23:00Z","117061.1","117106.7","117061.1","117097.1",
"1759328640000","2025-10-01T10:24:00Z","117097.2","117113.9","117017","117100",
"1759328700000","2025-10-01T10:25:00Z","117100.1","117150","117100","117141.7",
"1759328760000","2025-10-01T10:26:00Z","117141.7","117186.7","117128.9","117137.6",
"1759328820000","2025-10-01T10:27:00Z","117137.7","117182.2","117132.9","117157.7",
"1759328880000","2025-10-01T10:28:00Z","117157.8","117164.2","117134.7","117145.2",
"1759328940000","2025-10-01T10:29:00Z","117145.1","117178.8","117040.2","117085",
"1759329000000","2025-10-01T10:30:00Z","117085","117128.8","117072.1","117125.1",
"1759329060000","2025-10-01T10:31:00Z","117125.1","117173","117082.7","117082.8",
"1759329120000","2025-10-01T10:32:00Z","117082.8","117110.9","117000","117110.9",
"1759329180000","2025-10-01T10:33:00Z","117110.9","117142.8","117109","117120.7",
"1759329240000","2025-10-01T10:34:00Z","117120.6","117185.6","117120.6","117168.3",
"1759329300000","2025-10-01T10:35:00Z","117168.4","117196.9","117147.6","117172",
"1759329360000","2025-10-01T10:36:00Z","117172.1","117261.4","117172","117241.9",
"1759329420000","2025-10-01T10:37:00Z","117241.9","117278.4","117217.2","117245.7",
"1759329480000","2025-10-01T10:38:00Z","117245.6","117300","117221.2","117278.4",
"1759329540000","2025-10-01T10:39:00Z","117278.3","117356.7","117258.3","117348.7",
"1759329600000","2025-10-01T10:40:00Z","117348.6","117371.2","117239.1","117311.7",
"1759329660000","2025-10-01T10:41:00Z","117311.7","117331.7","117223","117276.9",
"1759329720000","2025-10-01T10:42:00Z","117276.8","117305.9","117237.4","117305.8",
"1759329780000","2025-10-01T10:43:00Z","117305.9","117317.6","117258","117258",
"1759329840000","2025-10-01T10:44:00Z","117258.1","117297","117253.1","117261.9",
"1759329900000","2025-10-01T10:45:00Z","117261.8","117276.3","117171","117178.1",
"1759329960000","2025-10-01T10:46:00Z","117178.1","117223.1","117169.2","117203",
"1759330020000","2025-10-01T10:47:00Z","117203","117221.5","117104.3","117154",
"1759330080000","2025-10-01T10:48:00Z","117153.8","117153.8","117059.1","117083.5",
"1759330140000","2025-10-01T10:49:00Z","117083.4","117083.5","117000","117006.2",
"1759330200000","2025-10-01T10:50:00Z","117006.3","117116.7","117000","117107.8",
"1759330260000","2025-10-01T10:51:00Z","117107.8","117206.2","117088.2","117175.2",
"1759330320000","2025-10-01T10:52:00Z","117175.2","117178.9","117100.7","117105.6",
"1759330380000","2025-10-01T10:53:00Z","117105.8","117150.4","117105.7","117112.7",
"1759330440000","2025-10-01T10:54:00Z","117112.7","117214.9","117100","117214.9",
"1759330500000","2025-10-01T10:55:00Z","117214.8","117250","117183","117250",
"1759330560000","2025-10-01T10:56:00Z","117250","117269.4","117240.9","117246.7",
"1759330620000","2025-10-01T10:57:00Z","117246.8","117272","117214.2","117220.6",
"1759330680000","2025-10-01T10:58:00Z","117220.7","117241.4","117208.1","117241.4",
"1759330740000","2025-10-01T10:59:00Z","117241.4","117265.3","117239.3","117245.3",
"1759330800000","2025-10-01T11:00:00Z","117245.4","117266.7","117245.3","117245.3",
"1759330860000","2025-10-01T11:01:00Z","117245.3","117281.7","117230.1","117277.7",
"1759330920000","2025-10-01T11:02:00Z","117277.6","117294.6","117264.9","117276.9",
"1759330980000","2025-10-01T11:03:00Z","117276.9","117277","117230.1","117239",
"1759331040000","2025-10-01T11:04:00Z","117239","117270.7","117230.1","117230.1",
"1759331100000","2025-10-01T11:05:00Z","117230.1","117230.2","117171.5","117200.2",
"1759331160000","2025-10-01T11:06:00Z","117200.2","117224","117157.8","117157.8",
"1759331220000","2025-10-01T11:07:00Z","117157.8","117183.1","117104.6","117130.8",
"1759331280000","2025-10-01T11:08:00Z","117130.8","117150","117061.7","117061.7",
"1759331340000","2025-10-01T11:09:00Z","117061.7","117061.8","117031","117054.2",
"1759331400000","2025-10-01T11:10:00Z","117054.2","117122.4","117054.1","117122.4",
"1759331460000","2025-10-01T11:11:00Z","117122.3","117159.6","117111.3","117149.2",
"1759331520000","2025-10-01T11:12:00Z","117149.2","117150.6","117078.9","117081",
"1759331580000","2025-10-01T11:13:00Z","117081","117162.6","117078.9","117150",
"1759331640000","2025-10-01T11:14:00Z","117150","117197.6","117133.1","117192.9",
"1759331700000","2025-10-01T11:15:00Z","117192.9","117219.9","117173.2","117173.3",
"1759331760000","2025-10-01T11:16:00Z","117173.2","117180","117132","117132",
"1759331820000","2025-10-01T11:17:00Z","117132.1","117174.8","117132","117174.8",
"1759331880000","2025-10-01T11:18:00Z","117174.7","117264","117174.7","117223.6",
"1759331940000","2025-10-01T11:19:00Z","117223.6","117276","117223.6","117274.7",
"1759332000000","2025-10-01T11:20:00Z","117274.6","117274.7","117229.5","117252.2",
"1759332060000","2025-10-01T11:21:00Z","117252.3","117297","117252.2","117280.7",
"1759332120000","2025-10-01T11:22:00Z","117280.6","117296","117264.8","117296",
"1759332180000","2025-10-01T11:23:00Z","117296","117358","117295.9","117342.5",
"1759332240000","2025-10-01T11:24:00Z","117342.5","117342.5","117306.8","117319.9",
"1759332300000","2025-10-01T11:25:00Z","117319.9","117362.5","117312.7","117351.8",
"1759332360000","2025-10-01T11:26:00Z","117351.7","117367.2","117300","117346",
"1759332420000","2025-10-01T11:27:00Z","117345.9","117385","117345.9","117384.9",
"1759332480000","2025-10-01T11:28:00Z","117384.9","117545.9","117384.9","117530.2",
"1759332540000","2025-10-01T11:29:00Z","117530.2","117647.8","117439.4","117457.3",
